data_format,access,associated_entities/0/entity_submitter_id,associated_entities/0/entity_type,associated_entities/0/case_id,associated_entities/0/entity_id,file_name,submitter_id,data_category,analysis/workflow_version,analysis/input_files/0/data_format,analysis/input_files/0/proportion_reads_mapped,analysis/input_files/0/total_reads,analysis/input_files/0/access,analysis/input_files/0/file_name,analysis/input_files/0/wgs_coverage,analysis/input_files/0/proportion_base_mismatch,analysis/input_files/0/proportion_reads_duplicated,analysis/input_files/0/submitter_id,analysis/input_files/0/data_category,analysis/input_files/0/platform,analysis/input_files/0/file_size,analysis/input_files/0/created_datetime,analysis/input_files/0/average_base_quality,analysis/input_files/0/md5sum,analysis/input_files/0/updated_datetime,analysis/input_files/0/file_id,analysis/input_files/0/pairs_on_diff_chr,analysis/input_files/0/data_type,analysis/input_files/0/average_insert_size,analysis/input_files/0/average_read_length,analysis/input_files/0/state,analysis/input_files/0/experimental_strategy,analysis/updated_datetime,analysis/workflow_link,analysis/submitter_id,analysis/state,analysis/workflow_type,analysis/analysis_id,analysis/created_datetime,platform,file_size,md5sum,file_id,data_type,state,experimental_strategy,annotations/0/annotation_id,annotations/0/entity_submitter_id,annotations/0/notes,annotations/0/entity_type,annotations/0/updated_datetime,annotations/0/submitter_id,annotations/0/state,annotations/0/category,annotations/0/classification,annotations/0/entity_id,annotations/0/created_datetime,annotations/0/status,annotations/0/case_id,annotations/0/case_submitter_id,annotations/1/entity_submitter_id,annotations/1/notes,annotations/1/submitter_id,annotations/1/classification,annotations/1/entity_id,annotations/1/created_datetime,annotations/1/annotation_id,annotations/1/entity_type,annotations/1/updated_datetime,annotations/1/case_id,annotations/1/state,annotations/1/category,annotations/1/status,annotations/1/case_submitter_id
TSV,open,TCGA-CH-5761-01A-11R-1580-07,aliquot,854a481b-71a2-4f23-80aa-e91e9f4069b1,e0f1b805-f155-47d8-a97e-7e611382cb76,9493a088-7cc8-4d7f-ad8b-946b9b9c4a2b.rna_seq.augmented_star_gene_counts.tsv,2c8d5d08-d581-458d-8000-0bf963ed6b41,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9833147306530602,153124888,controlled,9493a088-7cc8-4d7f-ad8b-946b9b9c4a2b.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.00275051,0,98ada3d7-5ddf-4d61-a5c5-63da9309fc61,Sequencing Reads,Illumina,8394652081,2021-12-13T19:58:33.388837-06:00,36,ea8f7ae959d8615722e6ebf94bac6f63,2023-07-12T10:45:48.873121-05:00,2e8e09d1-3acb-4416-ac08-9419e88edb34,744455,Aligned Reads,1574,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,9493a088-7cc8-4d7f-ad8b-946b9b9c4a2b_star__counts,released,STAR - Counts,65b686a1-fabc-4f2f-9d0e-f56ddcf5751c,2021-12-13T21:29:22.152109-06:00,Illumina,4245083,e699c53725766828a36ed491688b1975,fded7159-92d4-4aaf-b06b-1169cabdc1fa,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-HC-8264-01B-11R-2403-07,aliquot,8740555d-8bf0-40ba-b868-99eef27662a4,9adad1de-52dd-48a2-b025-bc9081af4ac9,14f16400-7390-4e59-8f62-64b567d16e51.rna_seq.augmented_star_gene_counts.tsv,7715b619-329e-4754-b057-3549a583676c,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9819898350856155,166569824,controlled,14f16400-7390-4e59-8f62-64b567d16e51.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.005646994,0,f22e964c-9006-4c24-b1a3-5e20438c87d4,Sequencing Reads,Illumina,9203483117,2021-12-13T19:44:48.390556-06:00,37,86de8b926baa67396e2ae7c1856ddc57,2023-07-12T10:45:48.873121-05:00,16cf9048-96eb-411a-a0ca-c34e14dce444,312629,Aligned Reads,1241,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,14f16400-7390-4e59-8f62-64b567d16e51_star__counts,released,STAR - Counts,0dfdd3d3-f600-4117-a88d-0cbd55019c2b,2021-12-13T21:34:45.836810-06:00,Illumina,4247856,ffdde842614fda1bca7d2c8da9f724ff,504e52c8-59b3-4df3-87eb-00c09df3c1d6,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-YJ-A8SW-01A-11R-A37L-07,aliquot,74de01bd-30d9-45fc-841d-ed1c0d7446ba,6fc325bf-9627-45d7-9081-28df74e79bdb,bdb22c1b-1bcd-4a49-bea2-3ac4b21b8303.rna_seq.augmented_star_gene_counts.tsv,2880f9b7-106c-4028-a7fc-a870e5701929,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9802579427555419,153011004,controlled,bdb22c1b-1bcd-4a49-bea2-3ac4b21b8303.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002416047,0,75f3e927-1754-449b-9713-7ca84ca07590,Sequencing Reads,Illumina,7902688488,2021-12-13T20:03:07.460829-06:00,37,8558bae23614ae67d7676f0b52ee7bdb,2023-07-12T10:45:48.873121-05:00,768cfa4d-4261-40d8-b681-924343f39769,262846,Aligned Reads,1280,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,bdb22c1b-1bcd-4a49-bea2-3ac4b21b8303_star__counts,released,STAR - Counts,06abd4bb-ef71-452b-8793-9ed0b504937c,2021-12-13T21:27:44.312114-06:00,Illumina,4241068,00115b0fff6e0a3cdb579e37f7a45726,85030f8f-d674-4732-b272-9a05f4a7b0ec,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-VP-A87C-01A-11R-A352-07,aliquot,7c398299-d789-4185-adfa-194817877947,e6e404f0-3317-496c-b4f8-555408a3dfd6,20e063b0-bcb3-4b07-b8fe-af56955a3d5c.rna_seq.augmented_star_gene_counts.tsv,876078ab-a42f-47eb-b116-4b9d7d0377b9,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9536807009647523,132355414,controlled,20e063b0-bcb3-4b07-b8fe-af56955a3d5c.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002767599,0,9b4bcccf-34ab-4430-b532-cb212f11114d,Sequencing Reads,Illumina,7412642513,2021-12-13T19:45:46.087248-06:00,37,0f7347644c4e212bf259c59d7dbdae3e,2023-07-12T10:45:48.873121-05:00,93987454-1962-4579-bf4c-7ac828f01df5,209251,Aligned Reads,1232,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,20e063b0-bcb3-4b07-b8fe-af56955a3d5c_star__counts,released,STAR - Counts,d4ada374-12b4-45bc-96db-d3c4de9da588,2021-12-13T21:29:35.420003-06:00,Illumina,4248307,9055110704a834896f091145db9fe790,4e39d10f-2dc1-4f28-9915-287bad29e1e3,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-ZG-A9MC-01A-31R-A41O-07,aliquot,7efc26b2-eff9-4f1e-9f4b-f26af072c84a,d992a3c1-fe30-4d15-a4e6-4e250e834da2,6f95e0e1-57d0-40d5-b517-b40d3dfba630.rna_seq.augmented_star_gene_counts.tsv,8b37b215-4b7a-450f-a87e-e52dda0b1b7b,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9827822688958502,100313798,controlled,6f95e0e1-57d0-40d5-b517-b40d3dfba630.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002265369,0,2a4a5b7d-2d5a-4712-b0a7-296b9aeacc6b,Sequencing Reads,Illumina,5027410486,2021-12-13T19:54:18.648996-06:00,37,9b17954e1985fda1756b371fc6f86de2,2023-07-12T10:45:48.873121-05:00,2f024d9a-902c-488c-a41a-5e9a76cd9f64,192767,Aligned Reads,1059,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,6f95e0e1-57d0-40d5-b517-b40d3dfba630_star__counts,released,STAR - Counts,ebbb7414-e126-4d95-8712-5c3ff6e62edd,2021-12-13T21:23:56.853723-06:00,Illumina,4238540,aaa636e4781607075a38772c6bb1652c,2620791e-1dcc-4821-9236-364fbfba248b,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-HC-7077-01A-11R-1965-07,aliquot,92252560-5984-41f6-a4b5-a3aa8654c0c8,5330437a-0b3d-4249-9c70-a5f967f989de,3a99e7d7-12d0-4b11-bf01-cc48f0897a99.rna_seq.augmented_star_gene_counts.tsv,7bda43cc-c361-4ad0-b578-43d1cd6eee82,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.980289256210662,161063024,controlled,3a99e7d7-12d0-4b11-bf01-cc48f0897a99.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002157037,0,94c2b6d2-e1eb-4b36-85bd-15c9a5fa4150,Sequencing Reads,Illumina,8087244916,2021-12-13T19:48:53.025799-06:00,37,768151681d03544a8ed3915253fbc21e,2023-07-12T10:45:48.873121-05:00,5b674adf-8693-46f1-9e29-19c6aa89aba4,666044,Aligned Reads,1574,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,3a99e7d7-12d0-4b11-bf01-cc48f0897a99_star__counts,released,STAR - Counts,95e548aa-edc4-4412-90e0-a9b9e8314117,2021-12-13T21:29:12.257011-06:00,Illumina,4238744,d8a1224902f79bc0a59d2943bbbb44cd,a9999aad-a878-418d-8564-f8ea1a98ecb2,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-CH-5767-11B-01R-1789-07,aliquot,8dc53431-44ab-485e-b4e6-c3d06509506d,6eb0d270-797d-49ab-9bda-a5f0a70a6695,027797bd-4b87-414c-953e-7f3a23dbe16e.rna_seq.augmented_star_gene_counts.tsv,6655283d-9b89-46a7-b208-2513fce20067,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9912677755729749,233070968,controlled,027797bd-4b87-414c-953e-7f3a23dbe16e.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002581898,0,0fc1b322-3aaf-436f-abe0-8cb30908a2e0,Sequencing Reads,Illumina,10994254042,2021-12-13T19:42:49.099552-06:00,38,13c081ff724e3e839fb94168df14389f,2023-07-12T10:45:48.873121-05:00,a115cb7d-6639-43fb-8dac-777c1d9b5474,818713,Aligned Reads,1189,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,027797bd-4b87-414c-953e-7f3a23dbe16e_star__counts,released,STAR - Counts,806f2d06-6e1a-441e-a542-778cb78bb46b,2021-12-13T21:22:32.315890-06:00,Illumina,4261687,93f548545b43946c51c5e683067dc164,f33f57c5-fbb8-4d9c-8ae4-9800ef8b35f8,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-VN-A943-01A-11R-A41O-07,aliquot,92f45022-ee76-418d-8f9e-c3509efda0c0,c83c8992-5d92-4c1e-a59d-cf890ecb9bb4,0a972290-3ce1-47d2-b032-d39fd2851564.rna_seq.augmented_star_gene_counts.tsv,825b982b-fc11-4f2a-acbe-2ac058acb70d,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9712488018375127,75507288,controlled,0a972290-3ce1-47d2-b032-d39fd2851564.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.001653729,0,c695ed2b-7057-41dc-895e-106b2bd0379b,Sequencing Reads,Illumina,3237303097,2021-12-13T19:43:50.900576-06:00,39,7f66a65011853ea6a7d1ee69ec1179f9,2023-07-12T10:45:48.873121-05:00,e243006b-afb0-46b6-93ed-c16908c91bad,153917,Aligned Reads,1114,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,0a972290-3ce1-47d2-b032-d39fd2851564_star__counts,released,STAR - Counts,99bba3c3-200e-4b53-a636-e3a14b00258e,2021-12-13T21:32:04.819798-06:00,Illumina,4213025,45d90cd06e91b7f07a428c3afab4275c,adbc143f-fca9-40f3-8bd4-9943997195c5,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-2A-A8VX-01A-11R-A37L-07,aliquot,942f1788-d977-4ac0-a177-659f9d4cd077,0ff237d2-9283-44c7-bfae-c2020c73b94c,7058afac-43e6-41e5-aae1-b2fca82a2e27.rna_seq.augmented_star_gene_counts.tsv,4f4ea7d6-804a-4371-91ef-3344e56fd674,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9753357149912055,126942946,controlled,7058afac-43e6-41e5-aae1-b2fca82a2e27.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002219634,0,a2f34f4d-71cb-4430-9b78-010a12e3e336,Sequencing Reads,Illumina,6435246182,2021-12-13T19:54:26.672272-06:00,37,1ae6d7761196fe73719754c56ef98c35,2023-07-12T10:45:48.873121-05:00,3befb1d7-5a1c-47ef-b88e-7590a5236713,188820,Aligned Reads,874,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,7058afac-43e6-41e5-aae1-b2fca82a2e27_star__counts,released,STAR - Counts,a771a35e-2407-40e3-86a7-97f5f6000aa7,2021-12-13T21:30:02.903249-06:00,Illumina,4229424,3d206a368fdfdac1dae6ab9f7cf538ed,abe08f86-11c0-4485-8cb1-db31ce8d1aeb,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-2A-A8VT-01A-11R-A37L-07,aliquot,931b549f-b9f2-4e8d-83ed-ff663671883c,2e80aebe-77b5-496c-bde9-494b9b94ee3f,1f3cabd7-c794-4083-a010-bc828e82608f.rna_seq.augmented_star_gene_counts.tsv,c304ef6e-e75b-4286-80e1-5e79de43616b,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9841504875985453,131461836,controlled,1f3cabd7-c794-4083-a010-bc828e82608f.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002020272,0,0b65421d-d6c9-4df4-87f1-38810c237d4f,Sequencing Reads,Illumina,6921435000,2021-12-13T19:45:35.748788-06:00,37,632e12789f9e15ed8f67b6f9fd11d0a1,2023-07-12T10:45:48.873121-05:00,5bfd69cc-8dab-4409-8bea-4b1aa8d3b9cc,227009,Aligned Reads,1217,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,1f3cabd7-c794-4083-a010-bc828e82608f_star__counts,released,STAR - Counts,8e8c1ee2-7ce4-4991-b37e-b15c8a7db7c1,2021-12-13T21:22:15.880372-06:00,Illumina,4246516,7e10deb491ffa6a45258bf122c855fe1,fdd15293-db3d-4a02-8f76-52e6f7c0cd98,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-KK-A8I4-01A-11R-A36G-07,aliquot,9a8caef5-6543-4391-8a55-4999035693c5,b4d87462-1fc4-4ee4-b905-c2919ebceb33,8d5e6e6b-0005-41d4-8b50-be9066756000.rna_seq.augmented_star_gene_counts.tsv,36a0f107-2dbb-4b68-ae87-cfaffdc5da26,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9755240364849266,136646020,controlled,8d5e6e6b-0005-41d4-8b50-be9066756000.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002519722,0,ef5cf8a0-b1c3-40b7-b72d-d9754be8b504,Sequencing Reads,Illumina,7035822225,2021-12-13T19:57:45.591264-06:00,37,9399a69cfec3bdc49fa6d1917c2a7f2b,2023-07-12T10:45:48.873121-05:00,fa305788-c89d-4929-b0ae-8bfb862ab3b7,218640,Aligned Reads,1110,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,8d5e6e6b-0005-41d4-8b50-be9066756000_star__counts,released,STAR - Counts,1dd7845a-a620-4e31-9c02-33f1682ad740,2021-12-13T21:34:32.957097-06:00,Illumina,4248711,42bfd0c70a4449f60fd298c3e75b8a6c,663453fb-7788-4e0e-8107-70f3fb96f0b9,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-EJ-7786-11A-01R-2118-07,aliquot,9d499039-37ca-4300-ae95-04bbe007c0d2,c4aa58a3-f1ef-489f-be76-ce0f20a5446f,b05e342c-7c99-4ce4-8f5c-19dc88bc516a.rna_seq.augmented_star_gene_counts.tsv,4c6020a0-2f5b-4fd3-9a22-3c5c8894d9a9,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9719302541594917,162052732,controlled,b05e342c-7c99-4ce4-8f5c-19dc88bc516a.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.004134729,0,a48df208-1353-490b-89bb-953a7eabacbf,Sequencing Reads,Illumina,9347054374,2021-12-13T20:01:22.683248-06:00,37,b9eed690f1e2b93b3820419fde2762c9,2023-07-12T10:45:48.873121-05:00,c31ca7cf-c3e4-4d1e-adb9-1323a841d6ab,832890,Aligned Reads,1514,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,b05e342c-7c99-4ce4-8f5c-19dc88bc516a_star__counts,released,STAR - Counts,483e8694-0fc2-4873-95ad-cb687978536e,2021-12-13T21:30:07.446061-06:00,Illumina,4252266,d1513b1910b8cf17fb12901895df0875,84a81bac-6f26-4787-b7a6-8abab21ef7eb,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-HC-7740-11A-01R-2118-07,aliquot,91e249a6-b0b0-487e-9fad-0e9f5798dcae,0120b5b1-d204-429a-aa21-704fd98624ea,9975ae8f-09f2-4343-9281-cbe13c775dca.rna_seq.augmented_star_gene_counts.tsv,a7019f6b-07eb-41d8-aeba-b828bc10e1a2,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9876340687064241,123782428,controlled,9975ae8f-09f2-4343-9281-cbe13c775dca.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.003850653,0,6bd69348-e770-4c14-8aa6-f78a48e38d47,Sequencing Reads,Illumina,6443636642,2021-12-13T19:58:58.158804-06:00,36,568e5348ddd99048e48a4026a6d92839,2023-07-12T10:45:48.873121-05:00,2028b729-d998-48d5-aa06-26c7d14f7223,367704,Aligned Reads,1080,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,9975ae8f-09f2-4343-9281-cbe13c775dca_star__counts,released,STAR - Counts,8b6f03bc-595d-4adb-8713-d62e97fe3e15,2021-12-13T21:27:22.017813-06:00,Illumina,4229043,e853ba4c80211d0989dc3e260b7a2337,a82b0819-225b-4aa8-bb97-3cbd4873bc54,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-G9-6384-01A-11R-1789-07,aliquot,a279d5aa-51f7-4e75-9e14-b206b97ec4bd,30e19950-9bbe-4952-8308-41689e57430c,706165b8-69be-4666-940f-52c044f163e5.rna_seq.augmented_star_gene_counts.tsv,d70ab16b-1129-42d0-8769-2d530aa24809,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9871628276073136,178900768,controlled,706165b8-69be-4666-940f-52c044f163e5.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.001979723,0,5834f444-37f9-46ad-af1d-c0e60cd7e805,Sequencing Reads,Illumina,7972357432,2021-12-13T19:54:29.012129-06:00,38,909bd3d5dfc16df5f38262a07909cbe3,2023-07-12T10:45:48.873121-05:00,7bbd6990-12ee-413c-a2e9-3e34524b994a,536242,Aligned Reads,1383,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,706165b8-69be-4666-940f-52c044f163e5_star__counts,released,STAR - Counts,ff064075-ac2c-4c4f-b24b-09d1c8781696,2021-12-13T21:26:18.041931-06:00,Illumina,4248300,a199dfa3de6708be739fe1261b5e8b52,ef9fb7bf-d47a-489a-ae30-eb58640c2f9f,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-HC-7752-01A-11R-2118-07,aliquot,9b84601b-ee05-4c15-afe3-7bfa7ca5ffac,f57a7df0-0aaf-4181-b8c1-f50133964823,9f3fbf9b-8a8f-435e-9d9b-902738d9e308.rna_seq.augmented_star_gene_counts.tsv,4ec40019-5298-401e-adaa-9210323ab740,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9872296898731913,152319950,controlled,9f3fbf9b-8a8f-435e-9d9b-902738d9e308.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002640605,0,eb34fb6c-1e08-46d8-b1ae-b269006479d2,Sequencing Reads,Illumina,7331490304,2021-12-13T19:59:38.765267-06:00,38,fbdcda3043747304334d033b042157cb,2023-07-12T10:45:48.873121-05:00,ca11735f-c414-4c79-ad4d-fc8abcc79da9,453300,Aligned Reads,606,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,9f3fbf9b-8a8f-435e-9d9b-902738d9e308_star__counts,released,STAR - Counts,d8762145-e82d-41fe-97c7-4c380619e169,2021-12-13T21:34:20.620199-06:00,Illumina,4216482,7a088a7b88cb41cfdb4515edd0a6695b,20fe34de-d7c4-4af6-8dae-b3998204e108,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-HC-7078-01A-11R-2118-07,aliquot,9f802576-1e98-496c-bda4-4b1dd2e411c8,c1188eb0-1e8b-4451-b9bc-312f33bb9fd3,87b68e89-fab0-431d-a99b-04468de6a4a8.rna_seq.augmented_star_gene_counts.tsv,83d4b7ef-7263-4c8c-8011-57c3d864537e,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.9810776290119831,148880550,controlled,87b68e89-fab0-431d-a99b-04468de6a4a8.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002641582,0,d62b5ed0-97e2-4b13-afe6-b2ec85af52ee,Sequencing Reads,Illumina,7616776294,2021-12-13T19:57:18.614169-06:00,37,be549d95e39af386470f93cd3933f546,2023-07-12T10:45:48.873121-05:00,34e27005-8939-46f8-98ed-31c06f71c37d,383397,Aligned Reads,1061,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,87b68e89-fab0-431d-a99b-04468de6a4a8_star__counts,released,STAR - Counts,3978b27b-1daa-412c-989a-9c2905f1bf51,2021-12-13T21:33:10.541437-06:00,Illumina,4243110,92eeb8e6d9d61f56aef2d712e464a667,7cd5bc12-af72-4867-bbdc-5596ee265576,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSV,open,TCGA-V1-A8MK-01A-11R-A36G-07,aliquot,9938c4ad-748c-4086-9081-fac0aefad440,c7a98315-43bb-4917-90c9-93f9caf47fdc,8b17c95b-808c-4536-8538-428b73b07fda.rna_seq.augmented_star_gene_counts.tsv,7ea0d8b8-f8ee-4a23-a7f8-0f2e16f95ffd,Transcriptome Profiling,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,BAM,0.983726698351159,125969090,controlled,8b17c95b-808c-4536-8538-428b73b07fda.rna_seq.genomic.gdc_realn.bam,Not Applicable,0.002409568,0,a95cb03c-b6d6-4527-9369-2ec350c50b14,Sequencing Reads,Illumina,6629126326,2021-12-13T19:57:39.580722-06:00,37,558d6c3e1003d0b1479f56d684be9fd4,2023-07-12T10:45:48.873121-05:00,0e5c7b5f-a849-4fad-9082-668f43e1ccd8,218138,Aligned Reads,1069,48,released,RNA-Seq,2022-01-19T14:17:14.642785-06:00,https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl,8b17c95b-808c-4536-8538-428b73b07fda_star__counts,released,STAR - Counts,de9b23d3-2da7-4cad-84e7-0e825eb09020,2021-12-13T21:30:27.627107-06:00,Illumina,4241461,38d3d836a8e6a1db1c74a0f821ec6baf,fe5a3d7d-58c2-4ccb-8235-198c6250a502,Gene Expression Quantification,released,RNA-Seq,,,,,,,,,,,,,,,,,,,,,,,,,,,,
